time	Tran2.TRAN.Vout
1.00319560180512224E-6	1.21448237372416212E-1
1.00319590845966444E-6	1.28117589087488870E-1
1.00319625769391330E-6	1.35785299567277518E-1
1.00319730539665963E-6	1.59614424051039783E-1
1.00319848474877427E-6	1.87808098978380156E-1
1.00319864750779608E-6	1.91817292222802327E-1
1.00319890108048448E-6	1.98091839291347460E-1
1.00319966179854836E-6	2.17238272427708878E-1
1.00320026033681819E-6	2.32622179257551620E-1
1.00320104681450561E-6	2.53212500856483658E-1
1.00320190648344187E-6	2.76143026727440999E-1
1.00320282213363066E-6	3.00966554990811996E-1
1.00320456144187409E-6	3.48871502580342119E-1
1.00320632744395266E-6	3.97984815431843764E-1
1.00320751535003749E-6	4.30958040074492654E-1
1.00320838129257539E-6	4.54812188874918988E-1
1.00320910687968801E-6	4.74611573176178947E-1
1.00320982073004128E-6	4.93872350523002446E-1
1.00321040172805831E-6	5.09358451051241090E-1
1.00321114098860731E-6	5.28773380398265580E-1
1.00321205416806425E-6	5.52241568550144368E-1
1.00321329930398218E-6	5.83171961789699456E-1
1.00321521805113711E-6	6.27953519195427390E-1
1.00321846400922565E-6	6.93914144724428006E-1
1.00322392519363457E-6	7.70432534627157306E-1
1.00323049597067526E-6	7.96493698793409699E-1
1.00323669703655383E-6	7.53086502045427686E-1
1.00324218247175700E-6	6.66349069675263728E-1
1.00324632553029547E-6	5.78421239478029214E-1
1.00325174897540692E-6	4.49457754417217537E-1
1.00325647343152147E-6	3.37554391981003077E-1
1.00326190741231125E-6	2.27894965014544715E-1
1.00326973782841899E-6	1.37485460866615639E-1
1.00327601679205802E-6	1.37909146804316562E-1
1.00327640628100201E-6	1.40395175933560123E-1
1.00327721722014185E-6	1.46152242900278795E-1
1.00327965003756248E-6	1.70162124257491221E-1
1.00327990000252187E-6	1.73242830916038004E-1
1.00328064989740051E-6	1.82929816759910824E-1
1.00328289958203709E-6	2.17034603290585970E-1
1.00328311276005633E-6	2.20679441511170804E-1
1.00328357366699317E-6	2.28701616984142531E-1
1.00328495638780324E-6	2.54384200345233413E-1
1.00328506544500184E-6	2.56517616849422980E-1
1.00328516021670255E-6	2.58376792618185958E-1
1.00328544453180490E-6	2.64016132012374083E-1
1.00328597040619605E-6	2.74684138681130730E-1
1.00328754802936881E-6	3.08368347706528478E-1
1.00328838994410319E-6	3.27297863668511813E-1
1.00328984276447808E-6	3.61232659094292208E-1
1.00329098951151741E-6	3.88976922917539314E-1
1.00329231519281903E-6	4.21827737681448323E-1
1.00329431629890298E-6	4.72345315563187196E-1
1.00329679510159031E-6	5.35154079081788225E-1
1.00329833480199992E-6	5.73614702440849555E-1
1.00329929857620037E-6	5.97217752933305146E-1
1.00329993843917209E-6	6.12620379784286229E-1
1.00330044738142021E-6	6.24693639401871437E-1
1.00330099399386619E-6	6.37465300510292820E-1
1.00330156221712152E-6	6.50508323339624273E-1
1.00330222171891692E-6	6.65321043817087698E-1
1.00330306956739390E-6	6.83801731385360245E-1
1.00330421305810402E-6	7.07618449252024817E-1
1.00330589588969721E-6	7.40061305422359350E-1
1.00330855204710523E-6	7.83998072318220984E-1
1.00331323334702960E-6	8.36074786569316686E-1
1.00331953309698885E-6	8.49201140478235139E-1
1.00332560788509473E-6	7.99079943459019759E-1
1.00333170365697599E-6	6.95182881655416107E-1
1.00333555732863311E-6	6.08676716580444754E-1
1.00334056593230470E-6	4.84908749787698401E-1
1.00334495836823701E-6	3.76151214039073700E-1
1.00335081760409639E-6	2.50377089329328051E-1
1.00335850692684292E-6	1.48946471781390311E-1
1.00336499560805703E-6	1.36275804049083993E-1
1.00336538857029733E-6	1.37972724845989658E-1
1.00336625445341032E-6	1.42350576804785711E-1
1.00336885210274840E-6	1.62866765574330730E-1
1.00336911995338518E-6	1.65656022592462038E-1
1.00336988284428408E-6	1.74039373583159573E-1
1.00337217151698166E-6	2.04148481198138576E-1
1.00337234344085613E-6	2.06721788128176254E-1
1.00337252810165767E-6	2.09507479724858792E-1
1.00337308208406162E-6	2.18120256748281260E-1
1.00337386436486842E-6	2.30911830001908047E-1
1.00337519471381831E-6	2.54227592626489818E-1
1.00337597079071550E-6	2.68673339746909701E-1
1.00337726324108290E-6	2.93926204825076454E-1
1.00337817241647764E-6	3.12493038986987282E-1
1.00338046860571772E-6	3.61587028303375568E-1
1.00338307121268033E-6	4.19736919926805729E-1
1.00338608726477241E-6	4.87782074629307516E-1
1.00338838917419104E-6	5.38406842142956599E-1
1.00338968233331038E-6	5.65762947652341897E-1
1.00339039437967603E-6	5.80370736536235388E-1
1.00339097333497573E-6	5.91971592053495321E-1
1.00339171856108145E-6	6.06501126899466669E-1
1.00339249000185737E-6	6.21023645570867888E-1
1.00339346020631881E-6	6.38468357685102905E-1
1.00339479379338203E-6	6.60806293843526493E-1
1.00339666025331953E-6	6.88518150472945223E-1
1.00339959297302528E-6	7.22589926549792594E-1
1.00340453181502176E-6	7.50401657964689051E-1
1.00341015965018165E-6	7.33857844428535611E-1
1.00341593709692223E-6	6.65029732515733496E-1
1.00342212235245642E-6	5.43770056836276972E-1
1.00342590104174767E-6	4.52575181771938873E-1
1.00343097638952372E-6	3.22946369690640944E-1
1.00343529578621471E-6	2.15897639818358522E-1
1.00344170641199737E-6	8.46832679181065551E-2
1.00344965135989939E-6	-3.52207711351993868E-3
1.00345633291309255E-6	-5.40458909167731605E-4
1.00345642166703919E-6	-1.00276873174861070E-6
1.00345648910563612E-6	4.12479090720115593E-4
1.00345669142142668E-6	1.69577635996203391E-3
1.00345709255306725E-6	4.42873503110127764E-3
1.00345807302016365E-6	1.21411135755480415E-2
1.00346101442145219E-6	4.34046167053544796E-2
1.00346122267077908E-6	4.60930786391638669E-2
1.00346149813220564E-6	4.96961138457553986E-2
1.00346223501706255E-6	5.97832334875807625E-2
1.00346265055520112E-6	6.57520677524627217E-2
1.00346362749551310E-6	8.05279395539656484E-2
1.00346434457563993E-6	9.20039747577291323E-2
1.00346541739021333E-6	1.10072476965065524E-1
1.00346709854053051E-6	1.40268159018461014E-1
1.00347035921092487E-6	2.03490757314812676E-1
1.00347427596445771E-6	2.83147021597700288E-1
1.00347776575344350E-6	3.52586790121465254E-1
1.00347981123774410E-6	3.90720122514545221E-1
1.00348087904875838E-6	4.09461980755342925E-1
1.00348164130796436E-6	4.22251926415816925E-1
1.00348246329784052E-6	4.35435172602704412E-1
1.00348325804356775E-6	4.47534887877928789E-1
1.00348411409683669E-6	4.59805120120897293E-1
1.00348510156970749E-6	4.72909651078227800E-1
1.00348628419804053E-6	4.87024726316444134E-1
1.00348778253944637E-6	5.02263781149742528E-1
1.00348978894874152E-6	5.17710689181590844E-1
1.00349258686399212E-6	5.29121987521417125E-1
1.00349677534524551E-6	5.23071989174069429E-1
1.00350172121118009E-6	4.80401642582670974E-1
1.00350721498163398E-6	3.92339233259445130E-1
1.00351282318875290E-6	2.68765893534290301E-1
1.00351670136810811E-6	1.71011083436177724E-1
1.00352166421605338E-6	4.37650249856539375E-2
1.00352588118427621E-6	-5.72477205656076116E-2
1.00353121579219007E-6	-1.61727465688085048E-1
1.00353808032147507E-6	-2.40004820260557628E-1
1.00354502017051939E-6	-2.44391394060004030E-1
1.00354543636080162E-6	-2.42064901291240897E-1
1.00354647066081415E-6	-2.35477577994416398E-1
1.00354932075296421E-6	-2.09499920822838348E-1
1.00354946318385796E-6	-2.07895776627430218E-1
1.00354967697089559E-6	-2.05459125487726046E-1
1.00355006438072447E-6	-2.00898417122608386E-1
1.00355045505645335E-6	-1.96113573627868698E-1
1.00355097668450588E-6	-1.89443314265201002E-1
1.00355159616184109E-6	-1.81119082977309898E-1
1.00355244902856833E-6	-1.68981926521424763E-1
1.00355374574308120E-6	-1.49150708467679260E-1
1.00355586226851656E-6	-1.13737559915125175E-1
1.00355912481740739E-6	-5.38311212031614161E-2
1.00356343865855724E-6	2.95816490028981249E-2
1.00356732811567340E-6	1.02606655488939857E-1
1.00356955167268236E-6	1.41005686572362032E-1
1.00357068201371780E-6	1.59094439991510872E-1
1.00357152897473867E-6	1.71891123319958528E-1
1.00357244433909121E-6	1.84917739197176334E-1
1.00357334052943425E-6	1.96802838511504374E-1
1.00357431373174721E-6	2.08667417562977864E-1
1.00357543693942164E-6	2.20924735320950072E-1
1.00357678188473587E-6	2.33449098112736575E-1
1.00357847751587648E-6	2.45685137171512213E-1
1.00358073115080559E-6	2.55442417996386073E-1
1.00358383476426671E-6	2.56125808579426373E-1
1.00358841285372113E-6	2.29747117896706987E-1
1.00359389270361987E-6	1.57754197758383130E-1
1.00360060891849789E-6	2.17902731220227919E-2
1.00360503845932891E-6	-8.69729882383851916E-2
1.00361087136509930E-6	-2.34207988658218502E-1
1.00361553002833692E-6	-3.42651960253508125E-1
1.00362182303652325E-6	-4.54979643784232479E-1
1.00362882904193329E-6	-5.14980489561572874E-1
1.00362924040573809E-6	-5.15962216477124080E-1
1.00362994920885717E-6	-5.17234251055001071E-1
1.00363207561821377E-6	-5.16069262213322943E-1
1.00363488853604332E-6	-5.03404651474088460E-1
1.00363519216014563E-6	-5.01231003881317694E-1
1.00363575870520361E-6	-4.96938376093830136E-1
1.00363586493240198E-6	-4.96072736449554963E-1
