freq	dB(S(1,1))
5.66999999999999993E8	-2.97560555387918857E0
5.67999999999999972E8	-2.97786755790573077E0
5.68999999999999950E8	-2.98012498089314448E0
5.70000000000000018E8	-2.98237788143270954E0
5.70999999999999996E8	-2.98462631786642163E0
5.72000000000000064E8	-2.98687034827166897E0
5.72999999999999954E8	-2.98911003049331425E0
5.74000000000000021E8	-2.99134542211500243E0
5.75000000000000000E8	-2.99357658047339292E0
5.75999999999999979E8	-2.99580356267257208E0
5.77000000000000046E8	-2.99802642554908472E0
5.77999999999999936E8	-3.00024522572789198E0
5.79000000000000004E8	-3.00246001956921216E0
5.79999999999999982E8	-3.00467086320627796E0
5.81000000000000050E8	-3.00687781254201481E0
5.82000000000000028E8	-3.00908092323243670E0
5.83000000000000007E8	-3.01128025070780181E0
5.83999999999999986E8	-3.01347585015933506E0
5.84999999999999964E8	-3.01566777656386398E0
5.86000000000000032E8	-3.01785608465573763E0
5.87000000000000011E8	-3.02004082895258819E0
5.87999999999999989E8	-3.02222206374619651E0
5.88999999999999968E8	-3.02439984310493237E0
5.90000000000000036E8	-3.02657422087102823E0
5.91000000000000014E8	-3.02874525067584210E0
5.91999999999999993E8	-3.03091298592253811E0
5.92999999999999972E8	-3.03307747982276821E0
5.93999999999999950E8	-3.03523878534499536E0
5.95000000000000018E8	-3.03739695525643016E0
5.95999999999999996E8	-3.03955204211799446E0
5.97000000000000064E8	-3.04170409827513666E0
5.97999999999999954E8	-3.04385317587285886E0
5.99000000000000021E8	-3.04599932684061203E0
6.00000000000000000E8	-3.04814260291533801E0
6.00999999999999979E8	-3.05028305561868995E0
6.02000000000000046E8	-3.05242073628037947E0
6.02999999999999936E8	-3.05455569602886268E0
6.04000000000000004E8	-3.05668798579011103E0
6.04999999999999982E8	-3.05881765629953062E0
6.06000000000000050E8	-3.06094475808602207E0
6.07000000000000028E8	-3.06306934151374000E0
6.08000000000000007E8	-3.06519145672183502E0
6.08999999999999986E8	-3.06731115367685714E0
6.09999999999999964E8	-3.06942848214958985E0
6.11000000000000032E8	-3.07154349173743313E0
6.12000000000000011E8	-3.07365623183273140E0
6.12999999999999989E8	-3.07576675166064994E0
6.13999999999999968E8	-3.07787510025167688E0
6.15000000000000036E8	-3.07998132646237543E0
6.16000000000000014E8	-3.08208547897075036E0
6.16999999999999993E8	-3.08418760627179500E0
6.17999999999999972E8	-3.08628775668768052E0
6.18999999999999950E8	-3.08838597836684681E0
6.20000000000000018E8	-3.09048231927373118E0
6.20999999999999996E8	-3.09257682721547589E0
6.22000000000000064E8	-3.09466954981520459E0
6.22999999999999954E8	-3.09676053453671152E0
6.24000000000000021E8	-3.09884982867910841E0
6.25000000000000000E8	-3.10093747935760566E0
6.25999999999999979E8	-3.10302353353693405E0
6.27000000000000046E8	-3.10510803801857804E0
6.27999999999999936E8	-3.10719103943402164E0
6.29000000000000004E8	-3.10927258425925856E0
6.29999999999999982E8	-3.11135271880771791E0
6.31000000000000050E8	-3.11343148923564472E0
6.32000000000000028E8	-3.11550894155388614E0
6.33000000000000007E8	-3.11758512159508561E0
6.33999999999999986E8	-3.11966007505186171E0
6.34999999999999964E8	-3.12173384747443272E0
6.36000000000000032E8	-3.12380648423771445E0
6.37000000000000011E8	-3.12587803058553426E0
6.37999999999999989E8	-3.12794853160517849E0
6.38999999999999968E8	-3.13001803224666242E0
6.40000000000000036E8	-3.13208657729075046E0
6.40999999999999925E8	-3.13415421139684724E0
6.41999999999999993E8	-3.13622097907363839E0
6.42999999999999972E8	-3.13828692468429793E0
6.44000000000000039E8	-3.14035209245737601E0
6.45000000000000018E8	-3.14241652647255387E0
6.45999999999999908E8	-3.14448027068106750E0
6.47000000000000064E8	-3.14654336889139596E0
6.47999999999999954E8	-3.14860586478003857E0
6.49000000000000021E8	-3.15066780188569595E0
6.50000000000000000E8	-3.15272922361393171E0
6.50999999999999979E8	-3.15479017323968591E0
6.52000000000000046E8	-3.15685069390258999E0
6.52999999999999936E8	-3.15891082862558070E0
6.54000000000000092E8	-3.16097062028265796E0
6.54999999999999982E8	-3.16303011163758452E0
6.55999999999999961E8	-3.16508934532526442E0
6.57000000000000028E8	-3.16714836384997511E0
6.58000000000000007E8	-3.16920720959689550E0
6.59000000000000075E8	-3.17126592482071334E0
6.59999999999999964E8	-3.17332455166129845E0
6.60999999999999943E8	-3.17538313215087475E0
6.62000000000000011E8	-3.17744170817220573E0
6.62999999999999989E8	-3.17950032151465223E0
6.64000000000000057E8	-3.18155901384972140E0
6.65000000000000036E8	-3.18361782671473525E0
6.65999999999999925E8	-3.18567680155390764E0
6.66999999999999993E8	-3.18773597968311995E0
