freq	dB(S(2,2))
7.80999999999999961E8	-9.97381225445610653E-1
7.82000000000000028E8	-1.00144176381334482E0
7.83000000000000007E8	-1.00555763564587508E0
7.84000000000000075E8	-1.00972964533642395E0
7.84999999999999964E8	-1.01395861276674015E0
7.85999999999999943E8	-1.01824537371693302E0
7.87000000000000011E8	-1.02259078020650618E0
7.87999999999999989E8	-1.02699570083976854E0
7.89000000000000057E8	-1.03146102122813899E0
7.90000000000000036E8	-1.03598764436224067E0
7.90999999999999925E8	-1.04057649099374361E0
7.91999999999999993E8	-1.04522850006511159E0
7.92999999999999972E8	-1.04994462913981113E0
7.94000000000000039E8	-1.05472585479663206E0
7.95000000000000018E8	-1.05957317312081645E0
7.95999999999999908E8	-1.06448760014015353E0
7.97000000000000064E8	-1.06947017228636043E0
7.97999999999999954E8	-1.07452194688542235E0
7.99000000000000021E8	-1.07964400265894023E0
8.00000000000000000E8	-1.08483744020849771E0
8.00999999999999979E8	-1.09010338258243289E0
8.01999999999999957E8	-1.09544297575982963E0
8.02999999999999936E8	-1.10085738923966692E0
8.04000000000000092E8	-1.10634781660505355E0
8.05000000000000071E8	-1.11191547607379171E0
8.05999999999999872E8	-1.11756161113311303E0
8.07000000000000028E8	-1.12328749117015336E0
8.08000000000000007E8	-1.12909441202295913E0
8.08999999999999986E8	-1.13498369673729416E0
8.09999999999999964E8	-1.14095669616106798E0
8.10999999999999943E8	-1.14701478965963877E0
8.12000000000000099E8	-1.15315938584653743E0
8.12999999999999901E8	-1.15939192324981133E0
8.14000000000000057E8	-1.16571387113527747E0
8.15000000000000036E8	-1.17212673022559155E0
8.16000000000000014E8	-1.17863203351074208E0
8.16999999999999993E8	-1.18523134708790523E0
8.17999999999999972E8	-1.19192627093723047E0
8.19000000000000128E8	-1.19871843987384286E0
8.19999999999999929E8	-1.20560952435712254E0
8.20999999999999908E8	-1.21260123148767862E0
8.22000000000000064E8	-1.21969530584351094E0
8.23000000000000043E8	-1.22689353058278394E0
8.24000000000000021E8	-1.23419772833052854E0
8.25000000000000000E8	-1.24160976226908071E0
8.25999999999999979E8	-1.24913153720187786E0
8.26999999999999957E8	-1.25676500062363417E0
8.27999999999999936E8	-1.26451214383967536E0
8.29000000000000092E8	-1.27237500316320173E0
8.30000000000000071E8	-1.28035566109045540E0
8.30999999999999872E8	-1.28845624751145715E0
8.32000000000000028E8	-1.29667894103547665E0
8.33000000000000007E8	-1.30502597024946398E0
8.33999999999999986E8	-1.31349961506624524E0
8.34999999999999964E8	-1.32210220818800339E0
8.35999999999999943E8	-1.33083613645605614E0
8.37000000000000099E8	-1.33970384237482532E0
8.37999999999999901E8	-1.34870782561266411E0
8.39000000000000057E8	-1.35785064461561245E0
8.40000000000000036E8	-1.36713491820268729E0
8.41000000000000014E8	-1.37656332725956232E0
8.41999999999999993E8	-1.38613861644415470E0
8.42999999999999972E8	-1.39586359595974518E0
8.44000000000000128E8	-1.40574114348318080E0
8.44999999999999929E8	-1.41577420593435899E0
8.45999999999999908E8	-1.42596580157545549E0
8.47000000000000064E8	-1.43631902189969285E0
8.48000000000000043E8	-1.44683703386956353E0
8.49000000000000021E8	-1.45752308193817859E0
8.50000000000000000E8	-1.46838049038086171E0
8.50999999999999979E8	-1.47941266557253348E0
8.51999999999999957E8	-1.49062309831159601E0
8.52999999999999936E8	-1.50201536640511790E0
8.54000000000000092E8	-1.51359313707689536E0
8.55000000000000071E8	-1.52536016965998500E0
8.55999999999999872E8	-1.53732031835560057E0
8.57000000000000028E8	-1.54947753495297524E0
8.58000000000000007E8	-1.56183587178508865E0
8.58999999999999986E8	-1.57439948474452640E0
8.59999999999999964E8	-1.58717263632320948E0
8.60999999999999943E8	-1.60015969886585041E0
8.62000000000000099E8	-1.61336515796360991E0
