time	Tran1.TRAN.Vout
9.67647574401602029E-8	-3.46233381009213037E-1
9.68182907770657231E-8	-2.93762501690061928E-1
9.68646922040760039E-8	-2.02741635648108609E-1
9.69258030465257825E-8	-8.27349069934671455E-2
9.69828254837359083E-8	7.01917517977252814E-2
9.70393558399384482E-8	1.67744106341786692E-1
9.71044152715014874E-8	2.44318723609025135E-1
9.71471926500657545E-8	2.76796780283751698E-1
9.72161625285446718E-8	2.42172077866557611E-1
9.73115346202563281E-8	1.95963523006928719E-1
9.74115346202563082E-8	1.09141566363306186E-1
9.75115346202563060E-8	-3.36825110890437207E-2
9.76023134165136241E-8	-1.09858735582137323E-1
9.76682531068056292E-8	-3.61900590346686579E-1
9.77487255946039824E-8	-3.44840458018982687E-1
9.78124689636460865E-8	-2.77951908513197798E-1
9.78674809073667618E-8	-1.63225251256072035E-1
9.79321039146217842E-8	-2.62128733825614191E-2
9.79778893554075836E-8	9.80325727735435848E-2
9.80455001944029547E-8	1.91572667597095947E-1
9.81027681601089796E-8	2.60430581428919528E-1
9.81436897247166051E-8	2.76834653297303657E-1
9.82241552080262537E-8	2.21388753046501696E-1
9.82894726470431124E-8	1.97042616160232975E-1
9.83894726470431280E-8	1.17300933724134215E-1
9.84894726470430903E-8	-2.67214892427665118E-2
9.85847329562566976E-8	-1.07177084830146629E-1
9.86386979086418414E-8	-3.07742278074666809E-1
9.86980887942774920E-8	-3.94884527035072219E-1
9.87488379278021888E-8	-3.29362888692229339E-1
9.87937314337974293E-8	-2.82100036245051200E-1
9.88476667501121042E-8	-1.70142941585850749E-1
9.89062822381842821E-8	-5.13173854320110934E-2
9.89535141888906544E-8	7.85933539288682947E-2
9.90093394164954965E-8	1.70967137777846223E-1
9.90793447832056984E-8	2.53326947164004901E-1
9.91264486844528037E-8	2.76914161884132026E-1
9.92027166801898375E-8	2.25657888253085748E-1
9.92949751323766705E-8	1.91575345272260389E-1
9.93949751323766328E-8	8.52483863411847587E-2
9.94949751323766129E-8	-5.15078945971659152E-2
9.95698550365554169E-8	-1.10107346600520106E-1
9.96238034404064265E-8	-3.16437122413300198E-1
9.96865124317793772E-8	-3.88288071964822068E-1
9.97370201475619744E-8	-3.25376781956541539E-1
9.97802835565756929E-8	-2.76460517016513529E-1
9.98394804158173876E-8	-1.54777792228157018E-1
9.99040826690990080E-8	-1.24089621566617625E-2
9.99510575500550047E-8	1.11344936543299688E-1
1.00017273701001486E-7	1.96831080073118092E-1
1.00082691734454321E-7	2.70711545966382250E-1
1.00139416660740510E-7	2.63486197465896232E-1
1.00233173740257797E-7	2.00881242861928921E-1
1.00331832672934018E-7	1.49399738760211975E-1
1.00431832672934007E-7	5.70396505370792894E-3
1.00531832672933996E-7	-8.88730130070508828E-2
1.00596528058163348E-7	-2.65308000878211914E-1
1.00678638833334522E-7	-3.75577170174223385E-1
1.00749016116365420E-7	-2.98687058279014206E-1
1.00799984080899652E-7	-2.01457160919133393E-1
1.00860631388617694E-7	-8.11564811873188852E-2
1.00916473589766942E-7	6.77479684178383668E-2
1.00968675011033771E-7	1.62655222369573371E-1
1.01038516710475124E-7	2.43695192776342839E-1
1.01077468583273400E-7	2.76004007952093566E-1
1.01135643411912346E-7	2.54304619078811589E-1
1.01206329165394115E-7	2.03347397308305888E-1
1.01303222987921293E-7	1.62367130911282675E-1
1.01403222987921260E-7	2.30849121646155098E-2
1.01503055314795421E-7	-8.26772866525655914E-2
1.01566296085547103E-7	-1.97390448572596133E-1
1.01629828855834181E-7	-4.08114766172135823E-1
1.01698593774388546E-7	-3.29558337414346747E-1
1.01754374208107556E-7	-2.64389728537984148E-1
1.01822022582690330E-7	-1.26222957812384973E-1
1.01881549732480625E-7	1.63785502449531428E-2
1.01934893486090017E-7	1.40611560462613916E-1
1.02004947415163238E-7	2.22182050182852242E-1
1.02054101593658642E-7	2.73233316916164881E-1
1.02108545375844351E-7	2.62119546279952331E-1
1.02182135678640362E-7	2.06826701517008482E-1
